name,rank_custom,rank_bangumi,subjectname
78474,3449,4122,恶魔之谜
59117,3450,3965,魔界王子
8233,3451,3811,Happiness!
16528,3452,3857,火影忍者疾风传 剧场版 失落之塔
811,3453,4055,恋姬无双
147274,3454,2824,画江湖之灵主
48055,3455,3963,百花缭乱 SAMURAI BRIDE
196773,3456,4395,Fate/Grand Order -First Order-
96113,3457,3259,山贼的女儿罗妮娅
55032,3458,4430,写真女友
140634,3459,3810,东京喰种 PINTO
96787,3460,4199,火星异种
54602,3461,3817,石田和朝仓
118696,3462,3516,姐姐的妄想日记OAD
38434,3463,4192,侠猪布塔
20729,3464,4182,Muv-Luv Alternative Total Eclipse
193911,3465,3722,超级弹丸论破2.5 狛枝凪斗与世界的破坏者
189984,3466,3395,冷然之天秤
38766,3467,2936,天上天下 终极格斗
24651,3468,3284,皆中！Part.2
73828,3469,4062,献给某飞行员的恋歌
77551,3470,3372,黏黏糊糊!!角质君
92290,3471,4074,十万个冷笑话电影版
148361,3472,4318,当女孩遇到熊
4294,3473,4204,SD高达三国传
143099,3474,3510,美男高校地球防卫部LOVE！LOVE！
30483,3475,4107,家有色邻
86804,3476,3875,STRANGE+
2487,3477,3350,企鹅娘
2093,3478,3601,天国少女
29649,3479,4173,Arve Rezzle 机器化的妖精们
67229,3480,3881,加素世界
149257,3481,3787,爆音少女!! OAD
138205,3482,4085,小森同学拒绝不了！
1748,3483,4092,黑执事II
1638,3484,3291,雨月
970,3485,4266,武装机甲
195434,3486,3987,王室教师海涅
10609,3487,3935,架向星空之桥
1757,3488,4203,公主恋人！
145781,3489,3902,疾走王子 Alternative
4841,3489,3786,一骑当千 Great Guardians
3479,3491,4262,圣痕炼金士
228848,3492,3298,如果有○○就好了。
2642,3493,3827,双恋
179097,3494,3848,失忆煽动WIXOSS
212279,3495,4714,pop子和pipi美的日常
67407,3496,3962,魔法少女STAR花音100%
177092,3497,4520,弹丸论破3 -The End of 希望之峰学园- 绝望篇
28225,3498,4001,公立海老栖川高校天闷部
92430,3499,4207,人生
147147,3499,3929,剧场版 黑子的篮球 LAST GAME
165892,3501,4248,数码兽大冒险 tri. 第三章「告白」
2129,3502,4303,肯普法
5779,3503,3864,心灵侦探八云
24542,3504,3991,R-15 OAD
115735,3505,3382,闪乱神乐 ESTIVAL VERSUS -泳装满载的前夜祭-
147613,3505,3940,学战都市Asterisk 第二季
119086,3507,3462,告白实行委员会 嫉忌的答复
13344,3508,3422,实乃里Scramble!
84081,3509,4397,超级索尼子
43574,3510,4045,初音岛III
10488,3511,3292,怪物王女 OAD
229642,3512,3549,打工小哥！
60491,3513,4227,宫河家的空腹
18010,3514,3467,永恒恋曲 ～Sweet Songs Forever～
27885,3515,3934,IS OVA 渴望热恋的六重奏
4244,3516,3914,大头儿子和小头爸爸
108010,3517,4226,音乐少女
169148,3518,3414,魔物娘的同居日常 OAD
99925,3519,3586,圣痕炼金士OAD 女帝的肖像
126798,3519,3453,告白实行委员会 告白预演
84493,3521,4034,大家集合！Falcom学园
2001,3522,3507,.hack//黄昏腕轮传说
84872,3523,4525,魔法科高校的劣等生
145946,3524,4365,魔法少女育成计划
144043,3525,3908,Code:Realize ～创世的姬君～
3449,3526,3984,守护猫娘绯鞠
125899,3527,4175,那年那兔那些事儿
124532,3528,4095,玻璃之花与崩坏的世界
103811,3529,3083,虫奉行OVA
4631,3530,4088,数码兽合体战争
67373,3531,4142,大图书馆的牧羊人
2726,3532,3893,天使特警2
20113,3533,3407,HIGH SCORE
29075,3534,4221,弑神者
72297,3535,3486,憨八龟的故事
14830,3536,4538,大鱼·海棠
7844,3537,3887,FORTUNE ARTERIAL -赤之约束-
25715,3538,3738,小糊涂神
66262,3539,4272,穿透幻影的太阳
35867,3540,3603,黑魔女学园
16579,3541,4166,学园默示录 番外篇
22050,3542,3276,不要撒娇呦!! 喝!!
1920,3542,3882,玻璃舰队
12332,3544,2602,纸箱战机
208370,3545,3216,续「刀剑乱舞-花丸-」
117282,3546,3667,月歌
40651,3547,4038,只要你说你爱我
117095,3548,3927,TRINITY SEVEN 七人魔法使 OAD
141078,3549,4079,牙狼 红莲之月
189793,3550,3733,青春歌舞伎
1131,3551,3996,明日的与一
212017,3552,3490,相对世界
5826,3553,3790,德玛娜说少女
46940,3554,4332,名侦探柯南 第11位前锋
2474,3555,4069,十字架与吸血鬼
183554,3556,3920,时间旅行少女～真理、和花与8名科学家～
53890,3556,4005,漫研部
110244,3556,3536,秦时明月之特别篇罗生堂下
27334,3559,3967,枪械少女
2977,3560,4225,名侦探柯南 绀碧之棺
83915,3561,4000,当不成勇者的我，只好认真找工作了。 OAD
27479,3562,3309,圣斗士星矢 最终圣战的战士们
10649,3563,4368,应避忌的狼
19538,3564,3315,花右京女仆队
198714,3565,3828,黑白来看守所 第二季
1442,3566,3992,神曲奏界Polyphonica crimson S
236224,3567,2623,异世界魔王与召唤少女的奴隶魔术
10226,3568,4039,绯弹的亚里亚
5120,3569,3363,我是御宅上班族
174138,3570,4213,不正经的魔术讲师与禁忌教典
117155,3571,3553,狼少女与黑王子 OAD
66338,3572,3747,独眼巨人少女斎枫～
61821,3573,3062,啦啦啦德玛西亚 第二季
184745,3574,3745,12岁。小小的胸口心跳加速 第二季
33514,3575,4153,火影忍者疾风传 剧场版 血狱
40286,3576,4146,尸体派对 迷失的舞步
226507,3577,2114,One Room 第二季
37065,3578,3521,百变之星 妙啊！妙！
99806,3578,3879,少年好莱坞
10353,3580,4265,Phi-Brain～神之谜题
220848,3581,4141,侧车搭档
116716,3582,4053,圣斗士星矢 黄金魂 -soul of gold-
54614,3583,4486,名侦探柯南 绝海的侦探
119886,3584,4155,御神乐学园组曲
88041,3585,4180,噬魂师NOT！
49119,3586,3471,妹妹公主 RePure
208773,3587,3114,机甲大师
123539,3588,3907,其实我是
46826,3589,4124,Fantasista Doll
170191,3590,4642,机动战士高达 铁血的奥尔芬斯 第二季
3394,3591,3858,"I""s 夏日物語"
27566,3592,4206,无赖勇者的鬼畜美学
39091,3593,3701,火影忍者 特别篇 炎之中忍试验！鸣人VS木叶丸！！
134038,3594,4181,比基尼勇士
52485,3595,3749,狂欢节
22849,3596,3530,魔法小恶魔！
199630,3597,3499,青之驱魔师 OAD
148095,3598,4337,加速世界 Infinite Burst
22109,3599,4030,火影忍者剧场版 大激突！幻之地底遗迹
81186,3600,4495,目隐都市的演绎者
11058,3601,4183,认真和我恋爱！！
130250,3602,4325,学战都市Asterisk
8218,3603,4208,分形世界
1730,3604,4255,简单易懂的现代魔法
762,3605,4171,乃木坂春香的秘密
202421,3606,4429,黑色推销员NEW
8371,3607,3833,皆中！Part1
109956,3608,4157,魔法少女俺
108438,3609,4460,龙珠Z 复活的F
13430,3610,4156,鬼泣
3190,3611,4232,第一小队
3018,3612,4347,守护甜心!派对!
235612,3613,1074,工作细胞
487,3614,4159,你是主人我是仆
2217,3615,4010,幻影
1307,3616,3599,星际海盗
5941,3617,3822,星空奇迹
163447,3618,3877,兔龟
17746,3619,4072,最终幻想：灵魂深处
98367,3620,3777,中国惊奇先生
165046,3621,4196,DAYS
27993,3622,3228,蓝龙
8990,3623,4123,食梦者玛利
2810,3624,4306,我的狐仙女友
193446,3625,4503,弹丸论破3 -The End of 希望之峰学园- 希望篇
79676,3626,4078,绝灭危愚少女
46452,3627,4115,失忆症
126185,3628,3801,POP IN Q
3760,3629,3434,玩命游戏
29944,3630,3806,小茜的狂热追求者
40339,3631,4342,就算是哥哥只要有爱就没问题对吧
4285,3632,4459,闪光的夜袭
3652,3633,3196,西方善魔女
7352,3634,3778,女生万岁 second season
134390,3635,4212,黑之宣告
66954,3636,3401,啦啦啦德玛西亚 第三季
138754,3637,3425,歌之王子殿下 真爱LEGEND STAR
85421,3638,4324,黑之栖 CHRONUS
87593,3639,4103,艾斯卡与罗吉的工作室～黄昏之空的炼金术士～
3102,3640,4165,不公正抽签
126779,3641,4319,青春×机关枪
188070,3642,3475,锁链战记～赫克瑟塔斯之光～ 第2章
10565,3643,4379,圣痕炼金士II
212200,3644,3311,武装少女 OAD
27361,3645,3487,圣斗士星矢 黄金的苹果
14718,3646,3573,祝福的钟声 OVA
4144,3647,3921,异度传说
1946,3648,3009,遥远时空中2 白龙之神子
73712,3649,4047,掉线神域
66410,3650,4211,绝对防卫利维坦
200084,3651,4375,18：与你相连的拼图游戏
101322,3652,4370,REPLY 滨虎
33319,3653,3419,魔塔大陆
884,3654,4316,混沌头
31418,3655,3874,Sacred Seven 银月之翼
218453,3656,4144,伊藤润二惊选集
47276,3657,3856,乃木坂春香的秘密 Finale♪
148416,3657,3375,这个男人、工作是魔法
218226,3659,2432,千绪的通学路
3013,3660,4188,节哀唷♥二之宫同学
20114,3661,4050,BRAVE10～真田十勇士～
174504,3662,3919,小飞翔魔女
230176,3663,4111,卡利古拉
126177,3664,4317,黑白来看守所
225021,3665,4162,魔法少女网站
158415,3666,4606,弹丸论破3 -The End of 希望之峰学园- 未来篇
3619,3667,4012,女生万岁 first season
104878,3668,4278,爱·天地无用！
14650,3669,3358,星界死者之书
109739,3670,4569,数码兽大冒险 tri. 第一章「再会」
22562,3671,4216,旋风管家 CAN'T TAKE MY EYES OFF YOU
7026,3672,3636,漂亮爸爸
7106,3673,3840,机神咆吼Demonbane
89485,3674,4454,极黑的布伦希尔特
887,3675,4462,仰望天空的少女瞳中的世界
81674,3676,4061,三和
7244,3677,4048,幻影少年
90175,3678,4241,十万个冷笑话 第二季
149412,3679,3981,魔法护士小麦R
84386,3680,4641,舰队Collection
148729,3681,4130,生化危机 复仇
14427,3682,4309,BLOOD-C
19136,3683,4132,神曲奏界
121126,3684,3217,红领巾与王小明
78404,3685,4191,零度战姬Vibration
203010,3686,3970,猜谜王
91420,3687,4420,日本国有铁道公安队
2811,3688,4027,我的狐仙女友 ～真夏的大谢肉祭～
91341,3689,3830,au未来研究所
47374,3690,4453,秦时明月大电影之龙腾万里
167433,3691,3976,鬼斩
205113,3692,4350,泥鲸之子们在沙地上歌唱
97927,3693,4084,搞姬日常
90967,3694,4151,IS2 OVA 世界清洗篇
1932,3695,4008,染红的街道 OVA
14733,3696,4467,魔乳秘剑帖
80837,3696,4063,笑对阴天
41029,3698,4234,千岁 Get you!!
116045,3699,3812,妖怪名单
156734,3699,4465,数码兽大冒险 tri. 第二章「决意」
22507,3701,4110,数码兽合体战争 穿越时空的少年猎人们
2608,3702,4136,乃木坂春香的秘密 purezza♪
158043,3703,3892,爱神巧克力
194261,3704,4261,天使的3P!
125049,3705,4314,与魔共舞
108514,3706,4236,变态！
27362,3707,3397,圣斗士星矢 神与神的激战
142153,3708,3513,告白实行委员会 我于此刻恋上你
229393,3709,2977,妖怪旅馆营业中
1996,3710,4126,.hack//根源
46834,3711,4250,苍蓝世界的中心
1739,3712,4295,魔力充电娘
119889,3713,4301,我老婆是学生会长
43139,3714,3221,萌幻变身
7964,3715,4049,一起睡觉吧
125900,3715,4026,锁链战记～赫克瑟塔斯之光～
4803,3717,4231,暗夜魔法使
167235,3718,4387,12岁。小小的胸口心跳加速
146737,3719,4550,逆转裁判
2329,3720,4043,七色星露
72946,3721,4288,魔具少女！通
14153,3722,3463,夏色的砂时计
133962,3723,3535,怪兽酒场 干杯！
202661,3724,4664,火影忍者 博人传之火影次世代
11209,3725,3647,暗夜起源
147920,3726,3741,那年那兔那些事儿 第二季
3091,3727,4044,萌单
212221,3728,4399,混沌子 SILENT SKY
234449,3729,3459,我家大师兄脑子有坑
16608,3730,3578,火影忍者疾风传 剧场版 鸣人、魔神与三个愿望
96977,3731,4336,TRINITY SEVEN 七人魔法使
176292,3732,3946,最终幻想15 兄弟情
88039,3733,4205,GO!GO!575
211841,3734,4361,机动战士高达 暮光的阿克西斯
99116,3735,4434,幕末摇滚
9871,3736,4013,喜欢就是喜欢
14952,3737,4585,英雄传说 空之轨迹
4291,3738,4296,最后大魔王
185562,3738,4352,武装少女
7258,3740,4279,妹妹恋人
104086,3741,3938,水母食堂
1790,3742,4290,AIKa R-16:处女任务
87718,3743,4394,滨虎
39761,3744,4163,漫画少女
3446,3745,4233,管家后宫学园
90222,3746,4228,众神的恶作剧
80932,3747,3771,齐木楠雄的灾难
151906,3748,4065,我老婆是学生会长！ OAD
23322,3749,3185,阴守忍者
14653,3750,3242,欢乐课程
77471,3751,4483,伽利略少女
29315,3752,4346,武装中学生
200859,3753,3658,喧哗番长 乙女 Girl Beats Boys
10761,3754,4341,快盗天使双胞胎
131090,3755,4197,学园帅哥
99962,3756,4386,战国BASARA Judge End
68730,3757,4443,兄弟战争
197722,3758,4499,梵蒂冈奇迹调查官
8295,3759,4080,我太太是高中生
62115,3760,4098,尸兄
69253,3761,3103,连我小镇
39808,3762,3186,探险托里兰托
10555,3763,3930,和爸爸KISS
10040,3764,4294,零度战姬
167348,3765,4391,我老婆是学生会长!+!
91985,3766,4533,寻找失去的未来
898,3767,4362,黑神
175405,3768,3539,怪兽娘～奥特怪兽拟人化计划～
4200,3769,4260,喜羊羊与灰太狼之虎虎生威
144650,3770,4113,面包带来和平！
212004,3771,4344,URAHARA
44676,3772,4263,大耳朵图图
107671,3773,4636,我被绑架到贵族女校当“庶民样本”
8008,3774,4167,娇蛮之吻
1789,3775,4119,AIKa ZERO
188073,3776,3562,锁链战记～赫克瑟塔斯之光～ 第3章
29400,3777,3447,围棋少年2
107443,3778,3652,王牌御史
102552,3779,4139,姐姐的妄想日记 霭子姐那即使从本篇中跑出来也停不下来的独角戏
227721,3780,3639,关于我女友是个一本正经的碧池这件事 OAD
7104,3781,4193,没有钱
3843,3782,4298,BALDR FORCE EXE RESOLUTION
91135,3783,3355,魔神之骨
23056,3784,2374,战国☆天堂-极-
8543,3785,4328,钢铁侠
7370,3786,3699,学园天堂
175410,3787,4354,Ragnastrike Angels
152567,3788,4392,暗芝居 第三季
231887,3789,4456,Fate/Grand Order -MOONLIGHT/LOSTROOM-
24545,3789,4238,曾几何时天魔的黑兔 OAD
109483,3791,4101,百花缭乱 SAMURAI AFTER
108916,3791,3633,兄弟战争OVA
133975,3793,4002,妖精的尾巴 剧场版 DRAGON CRY
1605,3794,4169,游魂 -Kiss on my Deity-
46013,3795,4413,闪乱神乐
72940,3796,4595,狗与剪刀的正确用法
10601,3797,4322,刀锋战士
91350,3798,4194,三人行必有我妹 OVA
9801,3799,4494,腹黑妹妹控兄记
153214,3800,4500,舞兵器舞乱伎
56118,3801,4568,天使的水果糖
92429,3802,4482,我，要成为双马尾
183747,3803,3278,画江湖之不良人 第二季
172494,3804,4398,剧场版 魔法科高校的劣等生 呼唤星辰的少女
8637,3805,4254,今天开始恋爱吧
89211,3806,4331,魔法少女大战
133387,3807,4449,最弱无败神装机龙
9783,3808,4577,龙之界点
227102,3809,4407,BEATLESS -没有心跳的少女-
120224,3810,4468,绯弹的亚里亚AA
108009,3811,4371,红美与郁金香
18709,3812,4707,机动战士高达AGE
149993,3813,4553,少女们向荒野进发
118785,3814,4590,乱步奇谭
9732,3815,4252,青空下的约定
101268,3816,4076,12岁。
23154,3817,3566,秋之回忆 OVA
514,3818,4487,地海传说
119687,3819,4393,圣洁天使 Ange Vierge
3444,3820,4400,神隐之狼
159795,3821,4442,恋爱暴君
80787,3822,4603,弁魔士圣知
155778,3823,4586,双星之阴阳师
82717,3824,3650,花木兰2
48882,3825,3913,小小大叔
106879,3826,4464,临时女友
78494,3827,4090,天上掉下个猪八戒
107835,3828,4689,ALDNOAH.ZERO 第二季
112151,3829,4711,终结的炽天使
148481,3830,4097,东京喰种:re
3811,3831,4093,遥远时空中3 无尽的命运
73440,3832,4557,当不成勇者的我，只好认真找工作了。
2454,3833,4284,天上人与亚克托人最后的战斗
11726,3834,4384,战国乙女～桃色Paradox～
180485,3835,3451,那年那兔那些事儿 第三季
105543,3836,4160,如果她的旗帜被折断了 OAD
10570,3837,4161,哥拉尔骑士团
204855,3838,4756,Fate/Apocrypha
4008,3839,3974,ICE
12189,3840,4293,鬼神传
113887,3841,4662,Code Geass 亡国的阿基德 第四章「憎恨记忆」
5650,3842,4389,祝福的钟声
3407,3843,4244,仙境传说
136764,3844,4374,KOWABON
59160,3845,3587,地狱刑事
106060,3846,4472,约会大作战 万由里裁决
53889,3847,4019,幕末义人传 浪漫
63927,3848,4622,如果她的旗帜被折断了
100557,3849,4287,戏剧性谋杀
64993,3850,4450,魔鬼恋人
54764,3850,4506,日在校园OVA 情人节
102140,3852,4469,对魔导学园35试验小队
92161,3853,4717,游戏王ARC-V
216767,3854,4152,暗芝居 第五季
3473,3855,4478,青春CUP
60010,3856,4117,巧克力小狗
68022,3857,4617,IS〈无限斯特拉托斯〉第二季
80840,3858,4480,IS2 OVA 一夏的回忆
79226,3859,4479,精灵使的剑舞
22405,3860,3714,吟游默示录
59200,3861,3710,金正恩奇遇记
108011,3862,4477,机器人妈妈
189659,3863,4174,青鬼
60490,3864,4333,斯特拉女子学院高等科C3部
44705,3865,4690,猎人 剧场版 绯色的幻影
10158,3866,4488,R-15
2938,3867,4402,SHUFFLE! MEMORIES
35988,3868,4009,魔具少女！OAD
76325,3869,4540,约会大作战 第二季
200589,3870,4514,爆肝工程师的异世界狂想曲
100205,3871,4561,新妹魔王的契约者
10463,3872,4558,核爆默示录
10456,3873,3371,甜蜜偶像
108880,3874,3910,锁链战记
33702,3875,4473,魔力家族 -La storia della Arcana Famiglia-
54705,3876,4588,断裁分离的罪恶之剪
120705,3877,4602,终结的炽天使 名古屋决战篇
174519,3878,4447,雷加利亚三圣星
100498,3879,4651,白银的意志 ARGEVOLLEN
18371,3880,4087,Copihan
209412,3881,4578,恋爱禁止的世界
3612,3881,4091,神圣十月
4240,3883,4242,永不消失的彩虹
22108,3884,4414,火影忍者剧场版 大兴奋！三日月岛上的动物骚乱
216570,3885,4679,关于我女友是个一本正经的碧池这件事
78408,3886,4645,想成为世界最强
128885,3887,4339,新妹魔王的契约者 BURST
43118,3888,3750,绯色的欠片 第二章
89942,3889,4006,战国无双SP 真田之章
75180,3890,4302,小林可爱到爆
211059,3891,4666,十二大战
217689,3892,3736,第一次的Gal OAD
45339,3892,4014,华丽一族
4079,3894,4457,无法逃离的背叛
85915,3895,4343,金色琴弦 Blue♪Sky
80607,3896,4623,猎人 剧场版 最后的任务
33446,3897,4470,圣斗士星矢Ω
129805,3898,4608,混沌子
22988,3899,3625,东月西阳
62948,3900,4700,两个人是少女福尔摩斯
122606,3901,4554,电波教师
207593,3901,4512,洁癖男子！青山君
146028,3903,4240,人狼暗号1951
207932,3904,3898,三丽鸥男子
133403,3905,4733,百武装
161765,3906,4749,正确的KADO
188412,3907,4616,风夏
185291,3908,4096,Piacevole～我的意大利料理～
175432,3909,4510,从前有座灵剑山 第二季
9850,3910,4490,金刚狼
146861,3911,4627,从前有座灵剑山
10306,3912,4184,兽装机攻断空我NOVA
211802,3913,4366,妖怪公寓的优雅日常
112822,3914,3757,魔鬼恋人 OAD
41028,3915,4607,三人行必有我妹
28697,3916,4522,光明之心-幸福的面包
88676,3917,4632,东京ESP
1009,3918,3985,新安琪莉可Abyss
16854,3919,3977,心之国爱丽丝 剧场版
205028,3920,3825,悠久持有者！OAD
143753,3921,4427,任性HighSpec
115292,3922,4688,东京喰种√A
112305,3923,4527,绝命制裁X
3158,3924,4150,空罐少女！千罐一发！？温泉危机
228625,3925,3606,新妹魔王的契约者 DEPARTURES
189784,3926,4555,sin 七大罪
37946,3927,4601,法外制裁者
179795,3928,4529,假面Noise
87625,3929,4639,愚者信长
9733,3930,3754,初夏
138960,3931,4439,温泉幼精箱根酱
29650,3932,4579,美少女死神 还我H之魂
124778,3933,4359,魔鬼恋人 第二季
144551,3934,4118,青春水球社
220632,3935,4685,原书·原书使
145734,3936,3653,恐怖！僵尸猫
168123,3937,3982,香蕉猫咪
42253,3938,4485,是魔法使的话就吃味噌！
489,3939,4646,日在校园OVA 魔法少女小心心
192202,3940,4650,数码兽大冒险 tri. 第四章「丧失」
208513,3941,4189,不要输！！恶之军团！
230940,3942,4158,敦君与女朋友
139800,3943,4360,侦探小队KZ事件簿
220688,3944,4424,ALICE or ALICE
132829,3945,4381,枕男子
182341,3946,4348,屁吾郎
1182,3947,4613,空罐少女
2408,3947,4534,魂链
1375,3949,4461,骑士战场
6934,3950,4605,星座彼氏
119187,3950,4729,名侦探柯南 业火的向日葵
10068,3952,4031,钢铁的复仇
49057,3953,4565,蟑螂娘
130609,3954,4710,台风的诺尔达
186394,3955,4505,巧克力与香子兰 OVA
25630,3956,4200,神兵小将
195843,3957,4732,皇帝圣印战记
213509,3958,4436,便利店男友
3400,3959,4452,除魔维纳斯
184285,3960,4518,学园帅哥
5848,3961,4378,太阳之子
79802,3962,4609,信长之枪
185442,3963,4597,悠久持有者！～魔法老师! 2～
29813,3964,4435,恋研！~我们变成动画啦！~
139830,3965,4583,梦幻之星online2
46451,3966,4313,荔枝DE光之俱乐部
34284,3967,4086,战斗妖精少女 救救我！小Mave
117029,3968,4543,战国无双
3011,3969,4511,魂兽
54676,3970,4661,龙 -RYO-
171363,3971,4380,宇宙警探elDLIVE
23157,3972,3338,秋之回忆5 中断的胶片
229805,3973,4476,3D彼女
126024,3974,4683,创圣的大天使LOGOS
138440,3975,4598,初恋Monster
7941,3976,4596,光明之泪×风
39109,3977,4548,神圣骑士
232165,3977,4276,立花馆恋爱三角铃
1308,3979,4612,龙鸣
110485,3980,4580,早安恋味糕点店
186570,3981,4576,剧场版 七人魔法使 -悠久图书馆与炼金术少女-
202880,3982,4635,黑色五叶草
29072,3983,4649,绯色的欠片
7062,3984,4544,11eyes OVA
148096,3985,4438,终结的炽天使 OVA
192485,3986,4620,偶像事变
115339,3987,4581,浦和小调
99505,3988,4731,玻璃之唇
99740,3989,4698,M3～黑色之钢～
161704,3990,4614,代号Qualidea
175568,3991,4418,B-PROJECT～鼓动＊Ambitious～
1761,3992,4147,元素猎人
7617,3993,4408,京四郎和永远的天空
90931,3994,3900,死灵编码 世界操纵者
162792,3995,4396,寿司警察
23155,3996,3912,秋之回忆 2nd OVA
1945,3997,3853,遥远时空中 紫阳花物语
59035,3998,4545,Z/X IGNITION
21580,3999,4604,魔具少女！
79467,4000,4340,声优战队
12381,4001,4129,手机少女
73825,4002,4654,苍翼默示录 Alter Memory
143558,4003,4695,火星异种 REVENGE
237046,4004,4521,你还是不懂群马
198675,4005,4725,第一次的辣妹
55354,4006,4526,地狱幼稚园
198099,4007,4738,捏造陷阱
201212,4008,4593,"Wake Up, Girls! 新章"
10074,4009,4718,理欧 彩虹之门
10460,4010,4669,曾几何时天魔的黑兔
233608,4011,4357,甜心战士Universe
174147,4012,4458,RS计划 -Rebirth Storage-
77479,4013,4587,眼镜部
2566,4014,4694,11eyes
141225,4015,4704,彗星路西法
139081,4016,4410,十万个冷笑话 第三季
13134,4017,4492,喜羊羊与灰太狼之牛气冲天
13131,4018,4742,喜羊羊与灰太狼
2319,4019,4706,夜明前的琉璃色-Crescent Love-
132580,4020,4741,Code Geass 亡国的阿基德 最终章「致我所爱」
236790,4021,4541,高达创形者
199827,4021,4539,暗芝居 第四季
13132,4023,4551,喜羊羊与灰太狼之羊羊运动会
2480,4024,4611,奇迹列车～欢迎来到大江户线～
3640,4025,3873,极上！！超人气委员长
66414,4026,4582,麻雀酒店
153197,4027,4748,斗破苍穹
92415,4028,4270,法兰雀丝卡
178624,4029,4564,战斗女子高校
219779,4030,4618,魔性之线DEVIL'S LINE
139964,4031,4502,吸血鬼仆人
79225,4032,4703,星刻的龙骑士
209955,4033,4723,阿拉德：宿命之门
108757,4034,4735,绝对双刃
126157,4035,4687,至高指令 OAD
1593,4036,4674,阿拉德战记
22584,4037,4471,乳旋风
155281,4038,4665,幸运逻辑
206700,4039,4367,实验品家庭
190254,4040,4353,罪人与龙共舞
192203,4041,4736,数码兽大冒险 tri. 第五章「共生」
142409,4042,4195,空战魔导士候补生的教官 OAD
106981,4043,4702,铳皇无尽的法夫纳
211723,4044,4753,带着智能手机闯荡异世界。
91626,4045,4713,风云维新大将军
93865,4046,4719,桃剑
77170,4047,4734,pupa
168902,4048,4300,OZMAFIA!!
184299,4049,4570,魔法少女？Naria☆Girls
162715,4050,4739,时钟机关之星
96600,4051,4745,圣剑使的禁咒咏唱
123178,4052,4743,禁忌咒纹
186553,4053,4516,星梦手记
186180,4054,4708,重神机潘多拉
56108,4055,4701,革神语
135816,4056,4705,神圣之门
147438,4057,4724,魔装学园H×H
196023,4058,4647,Schoolgirl Strikers
202267,4059,4681,跳水男孩
7366,4060,3925,四圣兽 ～圣兽降临篇～
97825,4061,4377,简单易懂的魔法科！
151974,4062,4519,反照者
230764,4063,4684,七美德
119349,4064,4451,伊斯卡 OAD
2091,4065,4289,四圣兽 光阴叙事诗天使谭
187556,4066,4610,解谜之音
7995,4067,4390,键姬物语
165805,4068,4230,时间支配者
211994,4069,4372,战刻夜想曲
34605,4070,4712,柴犬子
11210,4071,4567,钢铁三国志
184153,4072,4728,TRICKSTER -来自江户川乱步「少年侦探团」-
149959,4073,4765,至高指令
8465,4074,4658,Z计划
3809,4075,4751,星原战记
167518,4076,4621,ENDRIDE
211276,4076,4624,冰海精灵之灯
119677,4078,4747,枪神斯托拉塔斯
112133,4079,4737,雏蜂
1306,4080,4463,水晶之焰
114706,4080,4667,SWORD GAI 装刀凯
192204,4082,4763,数码兽大冒险 tri. 第六章「我们的未来」
120701,4083,4715,雨色可可
108377,4084,4760,空战魔导士候补生的教官
198396,4085,4668,Room Mate ～One Room side M～
221126,4085,4680,霸穹 封神演义
5332,4087,4768,咎狗之血
163046,4088,4770,迷家
103023,4089,4754,枪与假面舞会
172588,4090,4637,Crane Game Girls
176958,4091,4663,红伤骑士X
146162,4092,4766,女高中生给你做饭了！
220187,4093,4755,樱花忍法帖
138834,4094,4575,雨色可可 欢迎来到Rainy color！
1396,4095,4767,绝对冲击
79228,4096,4771,魔法战争
95825,4097,4758,剑灵
106292,4098,4761,伊斯卡
124615,4099,4696,百万偶像
212187,4100,4726,变形少女
174592,4101,4769,Hand Shakers
210940,4102,4746,世界之暗图鉴
188050,4103,4759,一课一练
125917,4104,4773,Chaos Dragon 赤龙战役
191653,4105,4592,时空囚徒
120703,4106,4762,吸血鬼福尔摩斯
221119,4107,4775,国王游戏
50512,4108,4774,神秘之法
22100,4109,4776,高铁英雄
6476,4110,4780,雷锋的故事
20276,4111,4779,高铁侠
247349,4112,4777,在异世界开拓第二人生
137504,4113,4778,汽车人总动员
